fanId,username,passwordHash,fullName,email,phone,createdAt,isActive,role
FAN0406,phucbt1,C33E2A38DFC55C9F240ECDB7337EEAC486A56D607220BF7F1D4281005115E022,Bùi Thành Phúc,phucbt1@gmail.com,0983362633,2025-11-22 16:27:19,true,FAN
FAN0407,khoaph,F58D8939192820EB8F4497CE5B80ADA2B66A415D3F25B71A93751A400F387E0E,Phan Hữu Khoa,khoaph@gmail.com,0949590634,2025-09-21 16:27:19,true,FAN
FAN0408,minhld1,E9BD30C134915C3561D4F2068FA36F26D11B792DE12A8CE1ECCE5BE805F2C742,Lê Đức Minh,minhld1@gmail.com,0960633900,2026-06-16 16:27:19,true,FAN
FAN0409,sonvd,478F2FEAE1E51632CE9C3F169AA7B3A014652D8BE1D9C9CB556DA34A992889CC,Vũ Đức Sơn,sonvd@gmail.com,0924071918,2025-08-19 16:27:19,true,FAN
FAN0410,antm1,9839577004662FE704DF54B0E7A389AB5539743C2A69BBA42E180F539A876CE6,Trần Minh An,antm1@gmail.com,0965892742,2025-11-28 16:27:19,true,FAN
FAN0411,binhnv,31AF7275407D6BD153D1BCD80C653A04BF86EE137820204A8B6CC8D387A1D863,Nguyễn Văn Bình,binhnv@gmail.com,0933031823,2024-10-03 16:27:19,true,FAN
FAN0412,vinhnd,4B4740DDEFD50B726B900DE68234A47A77278FDDA6BBEC85971F1F86A7B03760,Nguyễn Đức Vinh,vinhnd@gmail.com,0982036541,2025-06-08 16:27:19,true,FAN
FAN0413,sonht1,B4398FE430BE3DAEDD5BF60F8F6DA7E6396495340C1BBDECCB8CEBC69EF9D223,Hồ Thị Sơn,sonht1@gmail.com,0998825394,2025-10-17 16:27:19,true,FAN
FAN0414,tupv,D9ADC5D697AD911230438F45BF32CA88AF0D52C85811FBE0673F1EE5F5774B11,Phạm Văn Tú,tupv@gmail.com,0986597105,2024-07-22 16:27:19,true,FAN
FAN0415,minhlx,D785D59C5F8020E0EAB194B76578233DBAF71BB10EB65E6265107BA6A6C68240,Lê Xuân Minh,minhlx@gmail.com,0958595367,2026-03-12 16:27:19,true,FAN
FAN0416,minhlv1,35AC42835A4E9931EC4457D0551DB565F6A1DE75870C0B05666113E6B7262542,Lê Văn Minh,minhlv1@gmail.com,0960653315,2025-10-16 16:27:19,true,FAN
FAN0417,hungdq,4CF95D9DD55000C868CE4440333C25AB5B02C60B4F887C95400E49BDA8A35A0E,Đỗ Quốc Hùng,hungdq@gmail.com,0911206580,2025-05-23 16:27:19,true,FAN
FAN0418,hungpq,C3D37AE3AFE2BEFDDA3F0CB2ABE82701032503E944FDB9CD4FB16B93922064B9,Phan Quốc Hùng,hungpq@gmail.com,0922590350,2024-07-14 16:27:19,true,FAN
FAN0419,phucpn1,A46066A4BDFCC41D4E41DC3A412C2B25D6AD515F2843EE4082C3774EA6CCCDCE,Phan Ngọc Phúc,phucpn1@gmail.com,0965792129,2024-12-01 16:27:19,true,FAN
FAN0420,dungvm,4C2C7AF6BB6AD5643B4956195D3A704E4089A7B97BBBDD550FCCA416EB50C9C0,Vũ Minh Dũng,dungvm@gmail.com,0987332908,2025-01-30 16:27:19,true,FAN
FAN0421,giangnx,0AA1CE901B2418145E83FBFFEA1297CA32C29CE5A5EB460A4159BE8347E7DBED,Nguyễn Xuân Giang,giangnx@gmail.com,0960230941,2024-09-26 16:27:19,true,FAN
FAN0422,sonbt,4DA0CA23B1C3A887C8A1437184B3BD334033D858CE5892145FF1F05C2AD04E02,Bùi Thành Sơn,sonbt@gmail.com,0941342699,2026-01-22 16:27:19,true,FAN
FAN0423,namnv,8634020CFFBCDDA5C0BBC116F2BEA0A56C5C0C4E1E0099485FB161E3CE68DCF8,Nguyễn Văn Nam,namnv@gmail.com,0979835158,2024-10-02 16:27:19,true,FAN
FAN0424,hunglq,C804AA61727576C6EFEC4C91AFE9EAAF28FE7795C705D21352739596E3A53897,Lê Quốc Hùng,hunglq@gmail.com,0972801232,2025-05-01 16:27:19,true,FAN
FAN0425,gianght4,DA1B849EF2F18221CB652267C4AF997A4048BFEF5FC499380722A46527552A71,Hồ Thành Giang,gianght4@gmail.com,0959028830,2025-12-16 16:27:19,true,FAN
FAN0426,xuanvt,3FF68A4A3AE5A24C5A3F3581814B081BFB881F1E69ED3E6EF503B4DCDF350066,Vũ Thị Xuân,xuanvt@gmail.com,0965860300,2024-12-04 16:27:19,true,FAN
FAN0427,minhlh1,FB5608BD8945D507A43EA5F900970355A1A094C6C5AA2910E4D02ACF92966577,Lê Hữu Minh,minhlh1@gmail.com,0937028439,2024-09-02 16:27:19,true,FAN
FAN0428,quanvx,AE0A2599CEA0C5D7E9F98B54F0652F9A597626AE1B782CF21B4633F52477F9EE,Vũ Xuân Quân,quanvx@gmail.com,0925030764,2025-10-12 16:27:19,true,FAN
FAN0429,phongvm,D5FB8FAD4184AB1D64E11C23241C2C95E3296235A22AD6E2D7AFB28BC827A087,Vũ Minh Phong,phongvm@gmail.com,0930893604,2024-10-14 16:27:19,true,FAN
FAN0430,hunghx,64EA23E86124B199B71FDA952A2650C3300C8361BAE3AF43556360004C6AD987,Hồ Xuân Hùng,hunghx@gmail.com,0945014157,2025-06-17 16:27:19,true,FAN
FAN0431,cuongvt,6BA76395D0D64328C74EB8DA1ED7B2CF5816887759D1C33D131F7A24FE887AAF,Vũ Thành Cường,cuongvt@gmail.com,0967440959,2026-04-21 16:27:19,true,FAN
FAN0432,cuonghn1,2B215F19198F06003E733C665B3F16D8EB0FA66B96D64A2CF295657B86C95017,Hoàng Ngọc Cường,cuonghn1@gmail.com,0935147129,2024-07-11 16:27:19,true,FAN
FAN0433,andd,1D45538B57DEA3C938FA36947DA196BA63D1303B6A1BC43923CEA789FA7E055E,Đỗ Đức An,andd@gmail.com,0943562948,2026-01-27 16:27:19,true,FAN
FAN0434,phucbb2,29E84FD683CB4E83C51532459A4F76145EE79B479FCCF98001726334FE5E6CD0,Bùi Bảo Phúc,phucbb2@gmail.com,0987100054,2025-03-22 16:27:19,true,FAN
FAN0435,quanpt2,B86DC6FF0436F2B84E082922BF2563945DB06A7EBBAAE5CDB5109A52DC8F24F6,Phạm Thành Quân,quanpt2@gmail.com,0992071527,2025-06-03 16:27:19,true,FAN
FAN0436,namtd,638B74EA554FAF26A799B05EA4B1009B9FD6CFF8D4C1B6143F106A5005B305BF,Trần Đức Nam,namtd@gmail.com,0976155948,2026-06-30 16:27:19,true,FAN
FAN0437,dunghm1,968639AE56CA40812CDFB0D5514CCBA22C174E4C201857812BBEA01A60CDB4E1,Hồ Minh Dũng,dunghm1@gmail.com,0922606946,2024-07-22 16:27:19,true,FAN
FAN0438,xuanpq1,8CE1EFCDFC5E9290DC58832E5AC3356ABFDBBEC324B8729FF9A6CA3544BF9BDB,Phạm Quốc Xuân,xuanpq1@gmail.com,0919194902,2024-09-25 16:27:19,true,FAN
FAN0439,anhq,5F076E646EB4EBD389D6CAA20CC84E30DA438D0896BF56DFB329B3D2624F945B,Hoàng Quốc An,anhq@gmail.com,0992564400,2026-04-04 16:27:19,true,FAN
FAN0440,quanbv,6A94E504587D55313F1263874F4725E3EDA31746944C4A961C406B87BF54F402,Bùi Văn Quân,quanbv@gmail.com,0939405392,2026-05-15 16:27:19,true,FAN
FAN0441,vinhhx,E188CBCBA0E6BC3802ABCECF3AADFE3A305AB63D83D7E6AB8DCFD6F6B401B122,Hồ Xuân Vinh,vinhhx@gmail.com,0941567694,2024-07-08 16:27:19,true,FAN
FAN0442,sonnn,C61E9D892C8D7D54FD00966CDD15801CC4F2B0A916213FC1D605843F94D69EDC,Nguyễn Ngọc Sơn,sonnn@gmail.com,0958570356,2025-07-16 16:27:19,true,FAN
FAN0443,quanvq,82AD15BDF231FD487A591125B242831BC0F6CE720F9AB88C1C3FFFE55E34C841,Vũ Quốc Quân,quanvq@gmail.com,0943562598,2024-11-04 16:27:19,true,FAN
FAN0444,quanbx,2CE45FB0BF5E07F9A599B713BF3981DFE94A0BE138B18E74CEAED1F894CB0202,Bùi Xuân Quân,quanbx@gmail.com,0905971055,2026-02-12 16:27:19,true,FAN
FAN0445,khoapt2,B0F656954B0C86ECD56C658286D200AFBF82ED5E9C20939CAB020FBBD761F448,Phan Thành Khoa,khoapt2@gmail.com,0940467636,2025-06-30 16:27:19,true,FAN
FAN0446,anhn,2C90060DAE06CE761B51015BAD8F2343A274C7144D135AB912D316C2CB8CAD0B,Hồ Ngọc An,anhn@gmail.com,0936068516,2025-03-13 16:27:19,true,FAN
FAN0447,namhb1,1FA167ACB3897C75BF07787BA6B6015F4A8770FE98192C3BA30486BFB833D770,Hoàng Bảo Nam,namhb1@gmail.com,0903156057,2026-03-12 16:27:19,true,FAN
FAN0448,tuhh,E2FA70B68F37D38E4FF945DFE895D8A548BA0CDA6F3230C8818629A106164E7A,Hồ Hữu Tú,tuhh@gmail.com,0996332773,2025-05-28 16:27:19,true,FAN
FAN0449,vinhlt,19FF2289FB042A3255CB325B3618B35F29DD1A656AD25FABD8573A7B6B222F86,Lê Thị Vinh,vinhlt@gmail.com,0919957664,2025-01-17 16:27:19,true,FAN
FAN0450,quanpb,1EE29963737297E4EAA7D3F95993AA4F553E6F0611975372F09A8AB07DCEC388,Phạm Bảo Quân,quanpb@gmail.com,0924093065,2025-12-01 16:27:19,true,FAN
FAN0451,sonvt,1EFD537673C3CEDED2AFEADB073F536F4CCF3A899C681F6422C9064EA1C1AD80,Vũ Thành Sơn,sonvt@gmail.com,0943812538,2025-04-22 16:27:19,true,FAN
FAN0452,binhdn,59857BF565D3F2AE6CCE0031C389699031BC4D5DFDED48B9B7D0F860AB0F14C6,Đỗ Ngọc Bình,binhdn@gmail.com,0985906498,2025-05-27 16:27:19,true,FAN
FAN0453,namhd,B0C965FDB8358BE01D397882B449AE17EE63A700C21DB16C11A290B42F74531E,Hoàng Đức Nam,namhd@gmail.com,0905714984,2024-08-19 16:27:19,true,FAN
FAN0454,phuclq,497C091097A384C38F17A586BCF31195DD0F987A7969E6F6878D432904235608,Lê Quốc Phúc,phuclq@gmail.com,0955546771,2024-07-29 16:27:19,true,FAN
FAN0455,namhb2,D4DD2565AA9D8EEBFA084AE19A5D957911E06537EA1B4EDEF19309EA9C2661C9,Hoàng Bảo Nam,namhb2@gmail.com,0914694053,2025-07-30 16:27:19,true,FAN
FAN0456,quandx,C6BA91B90D922E159893F46C387E5DC1B3DC5C101A5A4522F03B987177A24A91,Đỗ Xuân Quân,quandx@gmail.com,0962855300,2026-01-22 16:27:19,true,FAN
FAN0457,quanpn,9B4309DE591573363BBAC84739D5F92ADEA382021C4BA48F409B8AB69F7E2622,Phan Ngọc Quân,quanpn@gmail.com,0963803962,2024-10-23 16:27:19,true,FAN
FAN0458,sonhd,F5F781DAE7408EC717E77026492F5CD2EAED80756896370D78183A10F45AFFE1,Hồ Đức Sơn,sonhd@gmail.com,0933984646,2025-07-10 16:27:19,true,FAN
FAN0459,khoadn,1B7A9B4221E6C8BF98F63B383610F4CD3E552C20F2F564FB6C10B9101416275F,Đỗ Ngọc Khoa,khoadn@gmail.com,0962218122,2025-06-12 16:27:19,true,FAN
FAN0460,minhdv,28FD0062D10D6C4E822D12EDA902A56680B8550409CD5D3265952D75C5056D17,Đỗ Văn Minh,minhdv@gmail.com,0925128157,2025-03-05 16:27:19,true,FAN
FAN0461,yenpq,DE64B22192CFC98DE0EE57B625C8AC18C70EA90CF0F10651C8E67C6E6879E7CB,Phạm Quốc Yến,yenpq@gmail.com,0903534315,2025-12-14 16:27:19,true,FAN
FAN0462,gianght5,E2518F2FB32CAD66D4651481B591CB1BE1A6EAA2EC960D65334AE7E7C23941B9,Hồ Thành Giang,gianght5@gmail.com,0917743691,2025-01-05 16:27:19,true,FAN
FAN0463,namtv,1D4DABA704A5D59D3896A8648E0BF3AAA2DAA4516812DFBFC1EF1A1360A230FF,Trần Văn Nam,namtv@gmail.com,0914446941,2024-11-14 16:27:19,true,FAN
FAN0464,khoahh1,545B9AD305D8202424A439B3AEB89250AA6BB74DD1CF51E738393CB9D474E2E7,Hoàng Hữu Khoa,khoahh1@gmail.com,0914584120,2025-08-23 16:27:19,true,FAN
FAN0465,binhhm1,7A01339C8E37C4E2EA186131F605829C790840BF8DB01D2B2EF68FDB2016C2C0,Hoàng Minh Bình,binhhm1@gmail.com,0952768833,2025-04-19 16:27:19,true,FAN
FAN0466,phuctq2,5A14B30C928EF86E29B055E410798BBE668F6F0B3495CA1C62C6B79FFFB14096,Trần Quốc Phúc,phuctq2@gmail.com,0910121722,2025-08-15 16:27:19,true,FAN
FAN0467,anvd,E0F3071C7DBB435B4C45852063960C8A40608CB58F4C476CF090DF90224DA516,Vũ Đức An,anvd@gmail.com,0944125587,2024-10-29 16:27:19,true,FAN
FAN0468,binhnx2,8A24642E40666B7A6EED8F4F9BC7597169C0C790C552408946551C3289F697BA,Nguyễn Xuân Bình,binhnx2@gmail.com,0924468506,2026-03-22 16:27:19,true,FAN
FAN0469,sonlq,1ECF65B3EE740B4BCCD018560B9E56519BB83293A9115F1D8E681DFBDA3D46E7,Lê Quốc Sơn,sonlq@gmail.com,0992963300,2026-02-14 16:27:19,true,FAN
FAN0470,phucpd1,D1F3DE8667D57AA3D654818B9151312D70C8255C00C8F57186974600B2D5C70A,Phạm Đức Phúc,phucpd1@gmail.com,0927098352,2025-12-28 16:27:19,true,FAN
FAN0471,tupm,4D0597F8460FFDEA910FF90437DFB712F6D574F12C6FF084A4AC25D50C4BEFE6,Phan Minh Tú,tupm@gmail.com,0900440836,2024-09-14 16:27:19,true,FAN
FAN0472,vinhnb,3C4A87819A00D093209E85B27F51BC2CA59720131785CDF5229FA10909CB5B8D,Nguyễn Bảo Vinh,vinhnb@gmail.com,0948234333,2024-08-30 16:27:19,true,FAN
FAN0473,phonglm,25C1FE42C495E799D2C99B081365D12E1DA7CAEC283460EC164A332108EB2D15,Lê Minh Phong,phonglm@gmail.com,0960751988,2026-06-21 16:27:19,true,FAN
FAN0474,vinhnq,CF1CBDC0F79FD942A0DB33E94CBD999E5472836C4A9397546F6429EC2B52B90B,Nguyễn Quốc Vinh,vinhnq@gmail.com,0940561118,2025-02-14 16:27:19,true,FAN
FAN0475,cuongbn,F25F6C880B51484E66E12A0427B4A00CF2048028400A9B9E7CD15CD12D50C9E0,Bùi Ngọc Cường,cuongbn@gmail.com,0949619534,2025-10-09 16:27:19,true,FAN
FAN0476,quanlm,20D2176B10FE55B65AA80BB7C8BA8ED26F59982401AF1606ADED2BC41A2F2ED9,Lê Minh Quân,quanlm@gmail.com,0950373506,2025-07-05 16:27:19,true,FAN
FAN0477,sondq,07E4D07C2F3CBF2C2E8F1F023E76BFC009AF9FD79E7E84A4291FF6DF0CB0B318,Đỗ Quốc Sơn,sondq@gmail.com,0990449476,2024-08-27 16:27:19,true,FAN
FAN0478,quanpd2,471CE83D4C6BAC3BDEE762AFFBFCF06762566C2F19D758F18259CD1B7D066183,Phan Đức Quân,quanpd2@gmail.com,0906412904,2025-03-02 16:27:19,true,FAN
FAN0479,vinhhh1,8CB06C386439FEA8C19A84579E6A3364753E5E67ED9C44BFA7505C8719E42294,Hồ Hữu Vinh,vinhhh1@gmail.com,0907812213,2025-01-13 16:27:19,true,FAN
FAN0480,giangnd,9BD058222E115131C5F079FB92CB026F9EA1BAA6D22E47A753C2C67793A8A7E7,Nguyễn Đức Giang,giangnd@gmail.com,0966256281,2025-10-19 16:27:19,true,FAN
FAN0481,hungbx,F748E0C6DDBCE15C6C9299F550CB1B11A7EF8A11E708BB10F8CAB851369CC4F8,Bùi Xuân Hùng,hungbx@gmail.com,0935990803,2025-04-03 16:27:19,true,FAN
FAN0482,quanbh1,D3FF94C15B26FBB67FFF52A151F438E92D061451FBA876BCA90A80B35CC93383,Bùi Hữu Quân,quanbh1@gmail.com,0989625468,2024-12-05 16:27:19,true,FAN
FAN0483,sondx,0D4BB35DD5698CBDA62F5BFA66129E5C0E302B86C3D5D9962F2675BBB711BC50,Đỗ Xuân Sơn,sondx@gmail.com,0914829229,2025-09-22 16:27:19,true,FAN
FAN0484,binhvn,96B86569B4EA564A40B2B74AC1068CEE59F998826236BC6AD8D29E2E2452CB1B,Vũ Ngọc Bình,binhvn@gmail.com,0935721127,2025-05-20 16:27:19,true,FAN
FAN0485,sonhh,1E8F558B715BF5AABDC5F4137EA4FF8AE4928A153F4EAE46BDBE774E7C8975E9,Hồ Hữu Sơn,sonhh@gmail.com,0937338319,2025-08-05 16:27:19,true,FAN
FAN0486,phuctq3,04F44BC44AFB2DB4EC4BB35219EC5BDB5878928C6A8F8ED4022B798BE34A7B63,Trần Quốc Phúc,phuctq3@gmail.com,0989277127,2025-02-23 16:27:19,true,FAN
FAN0487,namdb,6C009162FB75ECDE9B8911697D2823A4F70930827C896EAD254BEC1085A765FB,Đỗ Bảo Nam,namdb@gmail.com,0911266442,2025-06-17 16:27:19,true,FAN
FAN0488,namlm,5FEA9B6B93FAA8613E4D075FF43BE853DBF10D2E5E5972D0585C04A5163791CD,Lê Minh Nam,namlm@gmail.com,0946706460,2025-08-21 16:27:19,true,FAN
FAN0489,gianghn,928F2231A8F60ACEFE7B0D369FC429591D5C3440810792119E9C91F8BC29F456,Hoàng Ngọc Giang,gianghn@gmail.com,0919745482,2026-02-19 16:27:19,true,FAN
FAN0490,giangpb1,5AD95E675CCDF4209CDD94A0AF9F165F584637B4B9902984AB326FDA9CF393EB,Phan Bảo Giang,giangpb1@gmail.com,0960941269,2025-03-24 16:27:19,true,FAN
FAN0491,hungtt,D7D93E7EAEDE053B4DF44EA7C905F7E21984F3D60A8C2AAD90B13066EAA84F55,Trần Thành Hùng,hungtt@gmail.com,0978407113,2025-07-08 16:27:19,true,FAN
FAN0492,khoahm,00B80021AA7DABA081FC4E8C7DF410C457C65F35F3D5151B185EBF2EC2E53333,Hoàng Minh Khoa,khoahm@gmail.com,0996639566,2024-09-23 16:27:19,true,FAN
FAN0493,phongpt2,0D4BE739566F3A43FA2F7BE4F3E8B7235F4E62D042C7FE66289D3D6DA0380BDC,Phan Thị Phong,phongpt2@gmail.com,0949625800,2026-06-01 16:27:19,true,FAN
FAN0494,namvx,4DA5E3E139C5F28C170C9658D0934F97D8DCCC27EDA1CCD226F18660AAD3BE1D,Vũ Xuân Nam,namvx@gmail.com,0907240023,2026-03-11 16:27:19,true,FAN
FAN0495,quanpb1,F85C0ECEF319EC9DAA0C63D7BBB988BC0BDF23BE8F100CBAF44F3444FDDB595C,Phan Bảo Quân,quanpb1@gmail.com,0917176750,2024-08-30 16:27:19,true,FAN
FAN0496,xuanbq,A583FFC59A322E57C465251B142C4F98AA5BC74AFE3EEF5A2DF63E27B5863DD6,Bùi Quốc Xuân,xuanbq@gmail.com,0983815177,2026-04-20 16:27:19,true,FAN
FAN0497,nampb,464E4407C877291FDE1746A2B45333B9907AB42AB6F331505E841E20029BE12F,Phan Bảo Nam,nampb@gmail.com,0936373039,2026-03-21 16:27:19,true,FAN
FAN0498,binhhv1,127E5FBF2597CEF61890D9D512D82513D1DAC0A447677041BF05EEB5499844AA,Hồ Văn Bình,binhhv1@gmail.com,0986173154,2025-07-21 16:27:19,true,FAN
FAN0499,phongbt1,648FB94B2CCFF190A7389C061A91F37B499D904F3401E15442C7ED0E5CF0DC64,Bùi Thành Phong,phongbt1@gmail.com,0948218989,2025-02-07 16:27:19,true,FAN
FAN0500,khoapt3,972A1CFE5AF9E32289AF80565ACE978935C1646D58EF76C7297A753119EFE535,Phan Thành Khoa,khoapt3@gmail.com,0933650637,2026-01-19 16:27:19,true,FAN
FAN0501,fan1,8588310A98676AF6E22563C1559E1AE20F85950792BDCD0C8F334867C54581CD,aaa,aaa@gmail.com,0912345678,2026-07-07 10:14:17,true,FAN
FAN0502,admin,240BE518FABD2724DDB6F04EEB1DA5967448D7E831C08C8FA822809F74C720A9,System Administrator,admin@booking.com,0900000000,2026-07-07 10:20:00,true,ADMIN
